testDate,expression,movement,quality,benchmarkPct,benchmarkPct_norm
17/08/2024,dynamic,jump,pre-load,0.5095,52.63353115727004
17/08/2024,isometric,upper body,grapple,0.384,43.32344213649853
19/08/2024,dynamic,upper body,push,0.428,46.58753709198813
29/08/2024,dynamic,jump,take off,0.6915,66.13501483679526
5/9/2024,isometric,jump,land,0.33,39.31750741839763
6/9/2024,dynamic,jump,take off,0.72,68.24925816023739
14/09/2024,isometric,jump,take off,0.368,42.13649851632048
27/09/2024,dynamic,jump,land,0.648,62.90801186943622
28/10/2024,isometric,agility,deceleration,0.8515,78.00445103857568
1/11/2024,isometric,agility,deceleration,0.86,78.63501483679526
6/11/2024,isometric,upper body,grapple,0.6795,65.24480712166172
8/11/2024,dynamic,upper body,pull,0.88,80.11869436201782
9/11/2024,isometric,agility,acceleration,0.7515,70.58605341246292
18/11/2024,dynamic,upper body,push,0.47,49.70326409495549
25/11/2024,isometric,jump,take off,0.444,47.77448071216618
26/11/2024,dynamic,jump,land,0.666,64.24332344213651
6/12/2024,isometric,agility,deceleration,0.8655,79.04302670623147
13/12/2024,dynamic,upper body,pull,0.876,79.8219584569733
19/12/2024,isometric,agility,rotate,0.68,65.28189910979229
25/12/2024,isometric,jump,land,0.42,45.99406528189912
26/12/2024,dynamic,upper body,pull,0.876,79.8219584569733
4/1/2025,isometric,agility,rotate,0.6705,64.57715133531158
6/1/2025,isometric,jump,take off,0.42,45.99406528189912
23/01/2025,dynamic,agility,acceleration,0.5,51.92878338278932
24/01/2025,isometric,jump,take off,0.4495,48.182492581602375
28/01/2025,isometric,jump,land,0.4495,48.182492581602375
12/2/2025,dynamic,agility,acceleration,0.495,51.557863501483695
4/3/2025,isometric,agility,deceleration,0.96,86.05341246290801
7/3/2025,dynamic,jump,take off,0.68,65.28189910979229
12/3/2025,isometric,agility,rotate,0.627,61.35014836795253
2/7/2023,dynamic,jump,land,0.729,68.91691394658754
9/7/2023,dynamic,jump,pre-load,0.5835,58.12314540059348
9/7/2023,dynamic,agility,deceleration,0.87,79.37685459940654
11/7/2023,dynamic,upper body,pull,0.867,79.15430267062314
5/8/2023,dynamic,agility,deceleration,0.8525,78.0786350148368
23/08/2023,dynamic,jump,land,0.69,66.02373887240356
7/9/2023,dynamic,upper body,pull,0.877,79.89614243323443
30/09/2023,dynamic,upper body,pull,0.871,79.45103857566767
4/10/2023,dynamic,jump,pre-load,0.564,56.676557863501486
8/10/2023,dynamic,jump,take off,0.68,65.28189910979229
17/11/2023,isometric,jump,pre-load,0.52,53.41246290801187
6/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
11/12/2023,dynamic,agility,acceleration,0.43,46.73590504451039
17/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
21/01/2024,dynamic,agility,deceleration,0.879,80.04451038575668
10/2/2024,dynamic,jump,take off,0.6225,61.01632047477745
4/3/2024,isometric,upper body,push,0.704,67.06231454005935
15/03/2024,dynamic,jump,pre-load,0.524,53.70919881305638
18/03/2024,dynamic,upper body,push,0.4445,47.81157270029674
21/03/2024,dynamic,jump,land,0.668,64.39169139465876
1/4/2024,isometric,agility,deceleration,1.138,99.25816023738872
15/04/2024,dynamic,agility,deceleration,0.89,80.8605341246291
26/04/2024,dynamic,agility,deceleration,0.89,80.8605341246291
3/5/2024,dynamic,jump,pre-load,0.521,53.486646884273
21/05/2024,dynamic,agility,deceleration,0.876,79.8219584569733
19/06/2024,isometric,agility,deceleration,1.1365,99.14688427299706
4/7/2024,dynamic,agility,acceleration,0.43,46.73590504451039
19/07/2024,isometric,agility,rotate,0.278,35.459940652819
29/07/2024,dynamic,jump,land,0.675,64.91097922848665
2/8/2024,isometric,upper body,grapple,0.384,43.32344213649853
3/8/2024,isometric,jump,take off,0.372,42.43323442136499
6/8/2024,dynamic,agility,acceleration,0.428,46.58753709198813
7/8/2024,isometric,upper body,grapple,0.384,43.32344213649853
17/08/2024,isometric,jump,take off,0.363,41.76557863501484
23/08/2024,dynamic,jump,pre-load,0.5095,52.63353115727004
8/9/2024,isometric,upper body,push,0.936,84.27299703264096
15/09/2024,isometric,jump,land,0.368,42.13649851632048
16/09/2024,isometric,jump,land,0.386,43.47181008902078
22/09/2024,dynamic,upper body,push,0.494,51.483679525222556
11/10/2024,isometric,jump,pre-load,0.6925,66.20919881305639
17/10/2024,dynamic,jump,take off,0.7165,67.98961424332346
23/10/2024,isometric,upper body,grapple,0.6695,64.50296735905044
1/11/2024,isometric,jump,land,0.39,43.76854599406529
5/11/2024,isometric,upper body,push,0.936,84.27299703264096
6/11/2024,isometric,agility,rotate,0.6795,65.24480712166172
29/11/2024,isometric,agility,rotate,0.6795,65.24480712166172
5/12/2024,isometric,agility,deceleration,0.8655,79.04302670623147
6/12/2024,isometric,jump,take off,0.42,45.99406528189912
15/12/2024,dynamic,agility,acceleration,0.498,51.78041543026707
17/12/2024,isometric,jump,land,0.4,44.51038575667657
24/12/2024,dynamic,upper body,push,0.498,51.78041543026707
28/12/2024,dynamic,jump,pre-load,0.5305,54.19139465875371
30/12/2024,isometric,jump,land,0.42,45.99406528189912
1/1/2025,isometric,upper body,grapple,0.6705,64.57715133531158
9/1/2025,dynamic,agility,acceleration,0.5,51.92878338278932
15/01/2025,isometric,agility,rotate,0.6675,64.3545994065282
21/01/2025,isometric,jump,take off,0.46,48.96142433234422
30/01/2025,isometric,upper body,grapple,0.6445,62.648367952522264
22/02/2025,isometric,upper body,push,0.9555,85.71958456973294
17/07/2023,isometric,agility,deceleration,0.781,72.7744807121662
24/07/2023,dynamic,jump,land,0.6975,66.58011869436203
29/07/2023,isometric,agility,deceleration,0.781,72.7744807121662
7/8/2023,dynamic,jump,land,0.6975,66.58011869436203
11/8/2023,dynamic,jump,pre-load,0.6175,60.64540059347182
13/08/2023,isometric,agility,deceleration,0.9525,85.49703264094957
14/09/2023,dynamic,jump,take off,0.7085,67.39614243323443
15/09/2023,isometric,jump,pre-load,0.52,53.41246290801187
16/09/2023,dynamic,agility,acceleration,0.388,43.62017804154304
21/09/2023,isometric,jump,pre-load,0.52,53.41246290801187
11/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
21/10/2023,dynamic,jump,take off,0.74,69.73293768545994
29/10/2023,isometric,upper body,push,0.67,64.54005934718103
29/10/2023,isometric,agility,deceleration,1.038,91.83976261127597
14/11/2023,dynamic,jump,land,0.69,66.02373887240356
20/11/2023,dynamic,upper body,pull,0.871,79.45103857566767
28/11/2023,isometric,upper body,push,0.67,64.54005934718103
18/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
21/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
20/01/2024,dynamic,jump,pre-load,0.498,51.78041543026707
22/01/2024,dynamic,agility,deceleration,0.879,80.04451038575668
27/01/2024,dynamic,jump,land,0.668,64.39169139465876
7/2/2024,dynamic,jump,take off,0.64,62.31454005934719
7/2/2024,isometric,upper body,push,0.772,72.10682492581603
7/2/2024,isometric,agility,deceleration,1.148,100.0
26/02/2024,isometric,agility,deceleration,1.148,100.0
8/4/2024,dynamic,agility,acceleration,0.44,47.47774480712167
10/4/2024,dynamic,upper body,pull,0.89,80.8605341246291
28/04/2024,dynamic,jump,take off,0.63,61.57270029673592
2/5/2024,isometric,upper body,push,0.704,67.06231454005935
19/05/2024,dynamic,jump,land,0.664,64.09495548961426
31/05/2024,isometric,jump,pre-load,0.49,51.18694362017804
5/6/2024,dynamic,agility,acceleration,0.43,46.73590504451039
16/06/2024,dynamic,jump,take off,0.62,60.83086053412464
16/06/2024,isometric,agility,acceleration,0.49,51.18694362017804
13/07/2024,isometric,agility,rotate,-0.1675,2.410979228486647
15/07/2024,dynamic,upper body,push,0.488,51.038575667655785
21/07/2024,dynamic,jump,pre-load,0.469,49.62908011869437
15/08/2024,isometric,upper body,push,0.96,86.05341246290801
11/9/2024,dynamic,agility,acceleration,0.4955,51.59495548961425
14/09/2024,isometric,agility,acceleration,0.7275,68.80563798219586
21/09/2024,isometric,jump,land,0.426,46.43916913946588
22/09/2024,isometric,agility,rotate,0.613,60.311572700296736
23/09/2024,isometric,jump,take off,0.426,46.43916913946588
28/09/2024,isometric,agility,acceleration,0.72,68.24925816023739
6/10/2024,isometric,jump,land,0.426,46.43916913946588
10/10/2024,dynamic,jump,pre-load,0.5375,54.71068249258161
10/10/2024,dynamic,upper body,pull,0.868,79.22848664688429
15/10/2024,dynamic,jump,land,0.65,63.05637982195847
19/10/2024,isometric,upper body,grapple,0.6595,63.761127596439174
21/10/2024,isometric,jump,take off,0.426,46.43916913946588
23/10/2024,isometric,jump,pre-load,0.6935,66.28338278931751
25/10/2024,dynamic,jump,pre-load,0.5375,54.71068249258161
29/10/2024,isometric,jump,pre-load,0.6935,66.28338278931751
12/11/2024,dynamic,upper body,push,0.47,49.70326409495549
22/11/2024,isometric,jump,take off,0.444,47.77448071216618
26/11/2024,isometric,upper body,grapple,0.6795,65.24480712166172
30/11/2024,isometric,upper body,grapple,0.6795,65.24480712166172
25/12/2024,dynamic,agility,acceleration,0.498,51.78041543026707
1/1/2025,dynamic,agility,acceleration,0.498,51.78041543026707
2/1/2025,isometric,upper body,push,0.876,79.8219584569733
9/1/2025,isometric,agility,rotate,0.6675,64.3545994065282
23/01/2025,dynamic,jump,land,0.7465,70.21513353115728
26/01/2025,dynamic,agility,deceleration,0.853,78.11572700296736
3/2/2025,isometric,jump,take off,0.39,43.76854599406529
4/2/2025,isometric,jump,take off,0.39,43.76854599406529
10/2/2025,dynamic,upper body,push,0.495,51.557863501483695
20/02/2025,isometric,upper body,pull,0.7975,73.99851632047479
28/02/2025,isometric,jump,land,0.3955,44.17655786350149
6/3/2025,isometric,agility,rotate,0.6385,62.2032640949555
9/3/2025,isometric,upper body,pull,0.851,77.96735905044511
11/3/2025,dynamic,agility,deceleration,0.88,80.11869436201782
18/07/2023,dynamic,jump,land,0.6975,66.58011869436203
27/07/2023,dynamic,upper body,pull,0.8525,78.0786350148368
30/07/2023,dynamic,jump,take off,0.7365,69.473293768546
29/08/2023,dynamic,upper body,pull,0.877,79.89614243323443
29/08/2023,isometric,agility,deceleration,1.0395,91.95103857566767
31/08/2023,dynamic,upper body,push,0.3945,44.10237388724036
3/9/2023,isometric,jump,pre-load,0.52,53.41246290801187
3/9/2023,isometric,agility,acceleration,0.52,53.41246290801187
4/9/2023,isometric,agility,deceleration,1.0395,91.95103857566767
18/09/2023,dynamic,upper body,pull,0.877,79.89614243323443
20/09/2023,isometric,jump,pre-load,0.52,53.41246290801187
7/10/2023,dynamic,upper body,push,0.4305,46.77299703264096
30/10/2023,isometric,jump,pre-load,0.52,53.41246290801187
20/11/2023,isometric,agility,acceleration,0.52,53.41246290801187
23/11/2023,dynamic,agility,deceleration,0.871,79.45103857566767
10/12/2023,dynamic,upper body,push,0.43,46.73590504451039
10/1/2024,isometric,agility,acceleration,0.52,53.41246290801187
31/01/2024,dynamic,jump,land,0.668,64.39169139465876
13/02/2024,isometric,jump,pre-load,0.52,53.41246290801187
23/02/2024,dynamic,agility,acceleration,0.4445,47.81157270029674
1/3/2024,dynamic,agility,deceleration,0.89,80.8605341246291
8/3/2024,dynamic,upper body,pull,0.89,80.8605341246291
28/03/2024,dynamic,jump,land,0.668,64.39169139465876
23/04/2024,isometric,upper body,push,0.704,67.06231454005935
30/04/2024,dynamic,agility,acceleration,0.43,46.73590504451039
15/05/2024,dynamic,jump,take off,0.64,62.31454005934719
26/05/2024,dynamic,jump,take off,0.62,60.83086053412464
27/05/2024,isometric,upper body,push,0.704,67.06231454005935
9/6/2024,isometric,jump,pre-load,0.49,51.18694362017804
11/6/2024,dynamic,agility,acceleration,0.43,46.73590504451039
17/06/2024,dynamic,agility,acceleration,0.43,46.73590504451039
21/06/2024,dynamic,agility,deceleration,0.89,80.8605341246291
29/06/2024,dynamic,agility,deceleration,0.89,80.8605341246291
5/8/2024,dynamic,upper body,push,0.428,46.58753709198813
5/8/2024,isometric,agility,rotate,0.384,43.32344213649853
7/8/2024,isometric,agility,rotate,0.384,43.32344213649853
12/8/2024,isometric,jump,pre-load,0.7305,69.02818991097924
13/08/2024,isometric,agility,rotate,0.384,43.32344213649853
14/08/2024,isometric,agility,acceleration,0.7305,69.02818991097924
18/08/2024,isometric,upper body,push,0.96,86.05341246290801
20/08/2024,isometric,agility,acceleration,0.7305,69.02818991097924
25/08/2024,isometric,agility,rotate,0.5075,52.48516320474778
27/08/2024,isometric,jump,land,0.363,41.76557863501484
16/09/2024,dynamic,jump,pre-load,0.505,52.299703264094966
18/09/2024,isometric,agility,acceleration,0.72,68.24925816023739
19/09/2024,dynamic,upper body,push,0.494,51.483679525222556
21/09/2024,isometric,upper body,push,0.936,84.27299703264096
30/09/2024,dynamic,agility,acceleration,0.494,51.483679525222556
16/10/2024,isometric,jump,pre-load,0.72,68.24925816023739
30/10/2024,isometric,jump,land,0.444,47.77448071216618
2/11/2024,isometric,agility,deceleration,0.86,78.63501483679526
15/11/2024,dynamic,agility,deceleration,0.88,80.11869436201782
19/11/2024,isometric,jump,pre-load,0.799,74.10979228486649
18/12/2024,isometric,upper body,pull,0.46,48.96142433234422
18/12/2024,isometric,agility,rotate,0.68,65.28189910979229
19/12/2024,isometric,agility,deceleration,0.9155,82.75222551928783
5/1/2025,dynamic,agility,acceleration,0.498,51.78041543026707
11/1/2025,isometric,agility,acceleration,0.79,73.44213649851633
20/02/2025,dynamic,jump,take off,0.68,65.28189910979229
22/02/2025,dynamic,upper body,pull,0.87,79.37685459940654
22/02/2025,isometric,agility,acceleration,0.79,73.44213649851633
23/02/2025,dynamic,jump,pre-load,0.4915,51.298219584569736
3/8/2023,dynamic,jump,pre-load,0.589,58.531157270029674
18/08/2023,dynamic,jump,pre-load,0.519,53.33827893175075
28/08/2023,dynamic,upper body,pull,0.877,79.89614243323443
26/09/2023,isometric,jump,pre-load,0.52,53.41246290801187
3/10/2023,dynamic,agility,deceleration,0.871,79.45103857566767
8/10/2023,dynamic,agility,deceleration,0.871,79.45103857566767
21/10/2023,dynamic,upper body,pull,0.871,79.45103857566767
21/10/2023,isometric,agility,deceleration,1.038,91.83976261127597
29/10/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
11/11/2023,dynamic,jump,land,0.69,66.02373887240356
29/11/2023,isometric,upper body,push,0.67,64.54005934718103
14/12/2023,dynamic,jump,pre-load,0.487,50.964391691394674
29/12/2023,isometric,upper body,push,0.664,64.09495548961426
30/12/2023,isometric,agility,acceleration,0.52,53.41246290801187
5/1/2024,dynamic,agility,acceleration,0.426,46.43916913946588
21/01/2024,isometric,upper body,push,0.687,65.80118694362018
4/2/2024,dynamic,upper body,push,0.4445,47.81157270029674
10/2/2024,dynamic,jump,pre-load,0.507,52.44807121661722
16/02/2024,dynamic,upper body,pull,0.89,80.8605341246291
4/3/2024,dynamic,upper body,push,0.4445,47.81157270029674
4/4/2024,dynamic,jump,land,0.655,63.4272997032641
6/4/2024,dynamic,jump,take off,0.62,60.83086053412464
7/4/2024,isometric,jump,pre-load,0.52,53.41246290801187
11/4/2024,isometric,jump,pre-load,0.52,53.41246290801187
3/5/2024,dynamic,agility,deceleration,0.89,80.8605341246291
1/6/2024,isometric,jump,pre-load,0.49,51.18694362017804
17/06/2024,isometric,agility,acceleration,0.49,51.18694362017804
14/08/2024,isometric,upper body,grapple,0.384,43.32344213649853
21/08/2024,isometric,jump,take off,0.363,41.76557863501484
17/09/2024,dynamic,jump,pre-load,0.5005,51.965875370919875
21/09/2024,dynamic,jump,land,0.648,62.90801186943622
28/09/2024,dynamic,jump,take off,0.6955,66.43175074183976
4/10/2024,dynamic,jump,pre-load,0.5635,56.63946587537093
7/10/2024,isometric,jump,take off,0.426,46.43916913946588
9/10/2024,dynamic,jump,land,0.65,63.05637982195847
18/10/2024,dynamic,jump,pre-load,0.5375,54.71068249258161
25/10/2024,isometric,jump,pre-load,0.6935,66.28338278931751
29/10/2024,isometric,jump,take off,0.444,47.77448071216618
8/11/2024,dynamic,agility,deceleration,0.88,80.11869436201782
16/11/2024,isometric,agility,rotate,0.6795,65.24480712166172
31/12/2024,dynamic,upper body,push,0.498,51.78041543026707
22/01/2025,isometric,jump,take off,0.46,48.96142433234422
29/01/2025,isometric,jump,pre-load,0.79,73.44213649851633
1/2/2025,dynamic,jump,pre-load,0.53,54.154302670623146
17/02/2025,isometric,agility,deceleration,0.955,85.68249258160239
2/3/2025,isometric,upper body,grapple,0.6385,62.2032640949555
11/3/2025,isometric,agility,rotate,0.627,61.35014836795253
12/3/2025,dynamic,jump,take off,0.6795,65.24480712166172
15/07/2023,dynamic,agility,deceleration,0.8525,78.0786350148368
15/08/2023,dynamic,agility,acceleration,0.3395,40.02225519287835
18/09/2023,dynamic,jump,land,0.69,66.02373887240356
22/09/2023,isometric,jump,pre-load,0.52,53.41246290801187
28/09/2023,isometric,jump,pre-load,0.52,53.41246290801187
8/10/2023,dynamic,upper body,push,0.4305,46.77299703264096
19/10/2023,isometric,agility,deceleration,1.038,91.83976261127597
21/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
30/10/2023,dynamic,jump,take off,0.651,63.13056379821958
1/11/2023,isometric,jump,pre-load,0.52,53.41246290801187
1/11/2023,isometric,upper body,push,0.67,64.54005934718103
2/11/2023,dynamic,jump,pre-load,0.4985,51.81750741839763
2/11/2023,dynamic,agility,deceleration,0.871,79.45103857566767
1/12/2023,dynamic,agility,acceleration,0.43,46.73590504451039
9/12/2023,dynamic,jump,take off,0.6355,61.980712166172104
13/12/2023,isometric,agility,acceleration,0.52,53.41246290801187
19/12/2023,dynamic,jump,take off,0.6355,61.980712166172104
25/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
3/1/2024,isometric,agility,acceleration,0.52,53.41246290801187
15/01/2024,isometric,agility,deceleration,1.138,99.25816023738872
8/2/2024,dynamic,agility,acceleration,0.4445,47.81157270029674
9/2/2024,isometric,agility,acceleration,0.52,53.41246290801187
27/02/2024,dynamic,jump,pre-load,0.479,50.37091988130564
4/3/2024,dynamic,agility,deceleration,0.89,80.8605341246291
6/3/2024,isometric,agility,deceleration,1.148,100.0
7/3/2024,isometric,agility,deceleration,1.138,99.25816023738872
13/04/2024,isometric,agility,deceleration,1.1365,99.14688427299706
21/04/2024,dynamic,upper body,pull,0.89,80.8605341246291
29/04/2024,dynamic,jump,take off,0.6395,62.27744807121661
1/5/2024,dynamic,upper body,push,0.43,46.73590504451039
13/07/2024,isometric,upper body,grapple,-0.1675,2.410979228486647
15/07/2024,isometric,jump,land,0.3975,44.32492581602375
9/8/2024,dynamic,jump,land,0.652,63.20474777448073
